,Name,rt_start,rt_end,mz,Charge,Product mz,CE,Normalized Intensity
291,cis-Aconitate,8.05,9.74,173.009164,-1,129.02,10.0,684337.932387102
292,cis-Aconitate,8.05,9.74,173.009164,-1,111.01,10.0,262355.0587716542
293,cis-Aconitate,8.05,9.74,173.009164,-1,154.95,20.0,135637.26790197394
294,cis-Aconitate,8.05,9.74,173.009164,-1,76.97,80.0,66896.32441907423
295,Citrate,8.85,9.32,191.019724,-1,111.01,20.0,1116397.9392170901
296,Citrate,8.85,9.32,191.019724,-1,173.01,10.0,763275.7355428142
297,Citrate,8.85,9.32,191.019724,-1,85.03,25.0,437221.00435778534
298,Citrate,8.85,9.32,191.019724,-1,73.03,40.0,367005.4946712329
299,Citrate,8.85,9.32,191.019724,-1,117.02,20.0,248075.56160452205
300,CMP-sialic-acid,7.0,7.4,613.1399915,-1,322.04,20.0,1174836.819193824
301,CMP-sialic-acid,7.0,7.4,613.1399915,-1,78.96,80.0,568267.8186867015
302,CMP-sialic-acid,7.0,7.4,613.1399915,-1,96.97,50.0,246270.0799587663
303,CMP-sialic-acid,7.0,7.4,613.1399915,-1,138.98,50.0,45852.920331494046
304,CMP-sialic-acid,7.0,7.4,613.1399915,-1,211.0,35.0,34692.443560091255
305,Cystine,6.95,7.43,239.01657400000002,-1,120.01,10.0,157833.65059881713
306,Cystine,6.95,7.43,239.01657400000002,-1,74.01,40.0,68226.98111807283
307,Cystine,6.95,7.43,239.01657400000002,-1,64.95,80.0,41467.9291017779
308,Cystine,6.95,7.43,239.01657400000002,-1,151.98,10.0,29903.612870209112
309,Cystine,6.95,7.43,239.01657400000002,-1,86.02,30.0,11411.708991785115
310,Cytidine,4.5,4.98,242.07824080000003,-1,109.04,20.0,565835.6026134179
311,Cytidine,4.5,4.98,242.07824080000003,-1,81.05,40.0,135363.5394422795
312,Cytidine,4.5,4.98,242.07824080000003,-1,152.05,10.0,73489.38820154904
313,Cytidine,4.5,4.98,242.07824080000003,-1,65.01,80.0,50849.05682590373
314,Cytidine,4.5,4.98,242.07824080000003,-1,110.04,10.0,48098.61657354161
315,DHAP,6.65,7.23,168.990724,-1,78.96,60.0,64541.468532116705
316,DHAP,6.65,7.23,168.990724,-1,96.97,10.0,53395.53359670411
317,DHAP,6.65,7.23,168.990724,-1,150.98,10.0,4885.456510875998
318,DHAP,6.65,7.23,168.990724,-1,96.96,25.0,2074.8387926021883
319,DHAP,6.65,7.23,168.990724,-1,123.01,20.0,1948.272821562756
320,F6P,7.21,8.25,259.022444,-1,78.96,80.0,883636.0378696372
321,F6P,7.21,8.25,259.022444,-1,96.97,20.0,588143.5609018552
322,F6P,7.21,8.25,259.022444,-1,138.98,20.0,78133.82429633134
323,F6P,7.21,8.25,259.022444,-1,241.01,20.0,54311.221754268416
324,F6P,7.21,8.25,259.022444,-1,168.99,10.0,53803.96532418374
325,FBP,8.9,9.33,338.98877400000003,-1,78.96,80.0,178556.12979867254
326,FBP,8.9,9.33,338.98877400000003,-1,96.97,30.0,148365.00196609576
327,FBP,8.9,9.33,338.98877400000003,-1,241.01,20.0,36709.17920283535
328,FBP,8.9,9.33,338.98877400000003,-1,176.94,20.0,15975.156833457757
329,FBP,8.9,9.33,338.98877400000003,-1,158.93,40.0,14226.876766457734
330,Fumarate,7.2,7.72,115.003684,-1,71.01,10.0,99583.75136910647
331,Fumarate,7.2,7.72,115.003684,-1,97.93,35.0,12923.321462539454
332,Fumarate,7.2,7.72,115.003684,-1,71.02,10.0,887.6726556376573
333,Fumarate,7.2,7.72,115.003684,-1,97.92,50.0,490.10036048134526
334,Fumarate,7.2,7.72,115.003684,-1,92.27,70.0,464.11653280880154
